DeployID,Ptt,RecordType,MsgCount,Duplicates,Corrupt,AvgInterval,MinInterval,Date,Satellite,LocationQuality,Latitude,Longitude,Frequency
21228,96876,DS,2,0,0,90,90,4/30/2011 21:58,M,,,,
21228,96876,DS,1,0,1,,,6/22/2011 21:34,A,,,,
,,,,,,,,,,,,,
20493,96876,DS,2,0,0,61,61,8/15/2009 20:00,N,B,70.52600098,-149.9909973,401677545
20493,96876,DS,4,0,0,61,61,8/15/2009 20:02,K,1,70.50099945,-149.8769989,401677551
20493,96876,DS,8,1,0,,,8/15/2009 21:03,L,,,,
20493,96876,DS,8,2,0,,,8/15/2009 21:06,M,,,,
20493,96876,DS,9,3,0,,,8/15/2009 21:16,A,,,,
20493,96876,DS,11,2,1,,,8/15/2009 21:24,P,2,70.5,-149.8809967,401677545
20493,96876,DS,14,2,0,,,8/15/2009 21:31,N,2,70.4980011,-149.8869934,401677545
20493,96876,DS,10,0,0,74,61,8/15/2009 21:38,K,2,70.50099945,-149.8829956,401677545
20493,96876,DS,10,1,0,,,8/15/2009 22:48,L,2,70.4960022,-149.8869934,401677545
20493,96876,DS,12,0,0,66,61,8/15/2009 22:45,M,,,,
20493,96876,DS,10,2,0,,,8/15/2009 23:00,A,2,70.49900055,-149.8849945,401677547
20493,96876,DS,8,1,0,,,8/15/2009 23:06,P,3,70.4980011,-149.8829956,401677547
20493,96876,DS,14,1,0,,,8/15/2009 23:18,K,2,70.5039978,-149.878006,401677546
20493,96876,DS,9,0,0,68,61,8/15/2009 23:15,N,3,70.4980011,-149.8890076,401677547
20493,96876,DS,1,0,0,,,8/16/2009 20:56,L,,,,
20493,96876,DS,9,1,0,,,8/16/2009 20:56,A,,,,
20493,96876,DS,5,0,1,91,61,8/16/2009 21:11,P,0,70.58799744,-149.2649994,401677570
20493,96876,DS,4,0,0,61,61,8/16/2009 21:13,K,0,70.5510025,-149.3529968,401677620
20493,96876,DS,8,4,0,,,8/16/2009 21:22,N,0,70.73200226,-147.595993,401677579
20493,96876,DS,7,2,0,,,8/16/2009 22:28,M,0,70.29699707,-145.9730072,401677563
20493,96876,DS,3,0,0,152,61,8/16/2009 22:37,L,A,70.16500092,-145.052002,401677612
20493,96876,DS,8,1,1,,,8/16/2009 22:41,A,0,70.0739975,-145.3739929,401677551
20493,96876,DS,3,0,0,152,61,8/16/2009 22:49,K,,,,
20493,96876,DS,3,0,0,152,122,8/16/2009 22:53,P,,,,
20493,96876,DS,4,0,0,203,122,8/16/2009 23:06,N,0,70.0059967,-143.7740021,401677573
20493,96876,DS,12,3,0,,,8/17/2009 20:25,M,3,70.45300293,-150.4149933,401677545
20493,96876,DS,7,0,0,91,61,8/17/2009 20:40,A,2,70.45200348,-150.4120026,401677544
20493,96876,DS,7,1,0,,,8/17/2009 20:47,L,3,70.45400238,-150.4179993,401677543
20493,96876,DS,9,1,0,,,8/17/2009 20:51,K,2,70.4509964,-150.4160004,401677543
20493,96876,DS,11,1,0,,,8/17/2009 21:03,P,3,70.45300293,-150.4100037,401677542
20493,96876,DS,8,1,0,,,8/17/2009 21:11,N,2,70.45300293,-150.4129944,401677560
20493,96876,DS,7,0,0,111,61,8/17/2009 22:04,M,0,70.89499664,-152.4889984,401677575
20493,96876,DS,9,0,1,68,61,8/17/2009 22:22,A,1,70.88300323,-152.5429993,401677547
20493,96876,DS,8,0,0,61,61,8/17/2009 22:27,L,1,70.86799622,-152.5130005,401677546
20493,96876,DS,10,0,0,81,61,8/17/2009 22:30,K,3,70.8690033,-152.522995,401677544
20493,96876,DS,12,4,0,,,8/17/2009 22:44,P,3,70.87000275,-152.5180054,401677546
20493,96876,DS,13,3,0,,,8/17/2009 22:55,N,3,70.87000275,-152.5160065,401677546
20493,96876,DS,10,6,0,,,8/17/2009 23:44,M,3,70.87000275,-152.5189972,401677548
20493,96876,DS,5,3,0,,,8/17/2009 23:57,A,1,70.86699677,-152.5169983,401677549
20493,96876,DS,1,0,0,,,8/18/2009 20:03,M,,,,
20493,96876,DS,10,2,1,,,8/18/2009 20:21,A,0,70.875,-152.6430054,401677548
20493,96876,DS,2,1,0,,,8/18/2009 20:28,K,B,70.88800049,-152.6300049,401677547
20493,96876,DS,3,0,0,244,61,8/18/2009 20:33,L,A,70.87799835,-152.5829926,401677555
20493,96876,DS,2,0,0,61,61,8/18/2009 20:54,P,,,,
20493,96876,DS,4,1,0,,,8/18/2009 21:03,N,3,70.87599945,-152.5690002,401677557
20493,96876,DS,5,0,0,61,61,8/18/2009 21:42,M,1,70.87400055,-152.5630035,401677547
20493,96876,DS,9,0,0,91,61,8/18/2009 22:02,A,1,70.87599945,-152.5700073,401677557
20493,96876,DS,3,0,0,91,61,8/18/2009 22:06,K,,,,
20493,96876,DS,2,0,0,61,61,8/18/2009 22:16,L,B,70.69999695,-152.9790039,401677557
20493,96876,DS,6,2,0,,,8/18/2009 22:36,P,,,,
20493,96876,DS,9,2,0,,,8/18/2009 22:43,N,3,70.90899658,-153.2369995,401677555
20493,96876,DS,2,1,0,,,8/18/2009 23:19,M,B,70.5739975,-154.5039978,401677557
20493,96876,DS,7,1,1,,,8/18/2009 23:38,A,0,71.02799988,-154.5700073,401677569
20493,96876,DS,3,1,0,,,8/18/2009 23:45,K,A,70.91400146,-154.6300049,401677619
20493,96876,DS,4,0,0,61,61,8/19/2009 20:01,A,1,71.01100159,-154.6179962,401677503
20493,96876,DS,1,0,1,,,8/19/2009 20:03,K,,,,
20493,96876,DS,7,0,0,76,61,8/19/2009 20:25,L,0,70.9280014,-154.3639984,401677552
20493,96876,DS,5,0,0,91,61,8/19/2009 20:42,P,1,71.01200104,-154.602005,401677568
20493,96876,DS,7,0,0,61,61,8/19/2009 20:52,N,2,71.01399994,-154.5720062,401677565
20493,96876,DS,7,0,0,61,61,8/19/2009 21:19,M,0,70.97100067,-154.3470001,401677565
20493,96876,DS,10,0,1,67,61,8/19/2009 21:38,A,0,70.80000305,-153.5950012,401677552
20493,96876,DS,1,0,0,,,8/19/2009 21:38,K,,,,
20493,96876,DS,1,0,0,,,8/19/2009 22:05,L,,,,
20493,96876,DS,13,0,2,61,61,8/19/2009 22:22,P,0,71.04399872,-154.4459992,401677567
20493,96876,DS,11,1,0,,,8/19/2009 22:31,N,0,71.00499725,-154.6470032,401677567
20493,96876,DS,3,0,0,91,61,8/19/2009 22:58,M,,,,
20493,96876,DS,3,0,0,91,61,8/19/2009 23:20,A,A,70.98400116,-154.5850067,401677503
20493,96876,DS,7,0,0,71,61,8/19/2009 23:43,L,0,70.97000122,-154.727005,401677530
20493,96876,DS,11,0,0,61,61,8/20/2009 20:11,L,1,71.00800323,-154.6100006,401677553
20493,96876,DS,7,0,0,61,61,8/20/2009 20:34,P,2,71.01699829,-154.595993,401677531
20493,96876,DS,7,1,0,,,8/20/2009 20:43,N,2,71.01599884,-154.5919952,401677527
20493,96876,DS,12,0,0,61,61,8/20/2009 20:55,M,0,71.02200317,-154.7310028,401677544
20493,96876,DS,14,1,0,,,8/20/2009 21:12,A,,,,
20493,96876,DS,11,1,0,,,8/20/2009 21:20,K,3,71.01100159,-154.602005,401677555
20493,96876,DS,13,0,0,61,61,8/20/2009 21:51,L,2,71.01499939,-154.6029968,401677568
20493,96876,DS,12,0,0,61,61,8/20/2009 22:07,P,,,,
20493,96876,DS,9,0,0,61,61,8/20/2009 22:22,N,0,70.95500183,-154.927002,401677560
20493,96876,DS,8,0,0,61,61,8/20/2009 22:35,M,1,71.01300049,-154.621994,401677553
20493,96876,DS,6,0,0,61,61,8/20/2009 22:58,A,2,71.00900269,-154.5950012,401677536
20493,96876,DS,5,0,0,61,61,8/20/2009 22:59,K,1,71.00800323,-154.6060028,401677536
20493,96876,DS,2,0,0,61,61,8/20/2009 23:29,L,B,70.85900116,-154.802002,401677555
20493,96876,DS,6,0,0,73,61,8/20/2009 23:56,P,1,71.01000214,-154.5650024,401677533
20493,96876,DS,4,0,0,61,61,8/20/2009 23:58,N,0,71.16100311,-153.9299927,401677558
20493,96876,DS,2,0,0,61,61,8/21/2009 20:01,L,B,71.01200104,-154.6080017,401677505
20493,96876,DS,12,0,0,61,61,8/21/2009 20:23,P,0,71.03099823,-154.6239929,401677501
20493,96876,DS,10,0,0,81,61,8/21/2009 20:31,N,0,70.98200226,-154.7389984,401677509
20493,96876,DS,12,0,0,66,61,8/21/2009 20:31,M,0,70.99500275,-154.6889954,401677510
20493,96876,DS,11,0,0,67,61,8/21/2009 20:55,K,0,70.95600128,-154.6920013,401677508
20493,96876,DS,9,0,0,99,61,8/21/2009 20:57,A,0,71.01100159,-154.7969971,401677517
20493,96876,DS,9,0,0,61,61,8/21/2009 21:39,L,1,71.01599884,-154.6029968,401677536
20493,96876,DS,13,0,0,61,61,8/21/2009 22:04,P,0,71.01799774,-154.5800018,401677551
20493,96876,DS,11,0,0,79,61,8/21/2009 22:05,N,,,,
20493,96876,DS,11,0,0,73,61,8/21/2009 22:06,M,,,,
20493,96876,DS,5,0,0,91,61,8/21/2009 22:36,K,1,71.02200317,-154.6529999,401677521
20493,96876,DS,8,0,0,61,61,8/21/2009 22:39,A,0,71.02999878,-154.7030029,401677520
20493,96876,DS,6,0,0,73,61,8/21/2009 23:20,L,1,70.9940033,-154.6159973,401677491
20493,96876,DS,10,0,5,61,61,8/21/2009 23:46,P,0,70.99199677,-154.5659943,401677501
20493,96876,DS,9,0,2,76,61,8/21/2009 23:48,M,0,70.98300171,-154.7100067,401677483
20493,96876,DS,13,0,2,61,61,8/21/2009 23:52,N,0,71.03600311,-154.451004,401677508
20493,96876,DS,5,0,1,106,61,8/22/2009 20:08,M,1,71.11599731,-154.9620056,401677538
20493,96876,DS,9,0,1,76,61,8/22/2009 20:13,P,1,71.13500214,-154.8970032,401677539
20493,96876,DS,7,0,0,81,61,8/22/2009 20:22,N,1,71.1230011,-154.9019928,401677538
20493,96876,DS,10,0,0,67,61,8/22/2009 20:26,K,,,,
20493,96876,DS,9,0,1,68,61,8/22/2009 20:37,A,1,71.11799622,-154.927002,401677537
20493,96876,DS,9,0,0,68,61,8/22/2009 21:25,L,1,71.11000061,-154.9210053,401677544
20493,96876,DS,8,0,0,78,61,8/22/2009 21:48,M,0,71.12599945,-154.9519959,401677555
20493,96876,DS,11,0,0,67,61,8/22/2009 21:53,P,1,71.12000275,-154.9149933,401677552
20493,96876,DS,11,0,0,61,61,8/22/2009 22:01,N,0,71.14199829,-154.826004,401677547
20493,96876,DS,6,0,0,61,61,8/22/2009 22:11,K,1,71.1230011,-154.9160004,401677536
20493,96876,DS,10,0,0,61,61,8/22/2009 22:16,A,1,71.1289978,-154.9470062,401677533
20493,96876,DS,9,0,0,68,61,8/22/2009 23:07,L,1,71.11000061,-154.9259949,401677555
20493,96876,DS,6,0,0,61,61,8/22/2009 23:28,M,3,71.11299896,-154.9160004,401677554
20493,96876,DS,6,0,0,85,61,8/22/2009 23:37,P,2,71.1190033,-154.9219971,401677556
20493,96876,DS,12,0,0,61,61,8/22/2009 23:42,N,2,71.1210022,-154.9210053,401677556
20493,96876,DS,8,0,0,69,61,8/22/2009 23:51,K,1,71.1309967,-154.8930054,401677552
20493,96876,DS,7,0,0,71,61,8/22/2009 23:56,A,2,71.11799622,-154.9259949,401677547
20493,96876,DS,9,0,0,61,61,8/23/2009 20:05,P,3,71.11799622,-154.9279938,401677564
20493,96876,DS,9,0,0,61,61,8/23/2009 20:08,K,2,71.12599945,-154.9519959,401677560
20493,96876,DS,12,0,1,72,61,8/23/2009 20:09,N,2,71.1269989,-154.9250031,401677560
20493,96876,DS,13,0,1,66,61,8/23/2009 20:17,A,1,71.12200165,-154.9019928,401677557
20493,96876,DS,11,0,0,67,61,8/23/2009 21:12,L,1,71.12999725,-154.9360046,401677562
20493,96876,DS,15,0,0,61,61,8/23/2009 21:26,M,0,70.81800079,-153.4579926,401677564
20493,96876,DS,9,0,0,76,61,8/23/2009 21:42,P,1,71.125,-154.878006,401677557
20493,96876,DS,12,0,0,61,61,8/23/2009 21:48,K,1,71.11699677,-154.9299927,401677553
20493,96876,DS,12,0,0,61,61,8/23/2009 21:51,N,1,71.11199951,-154.9479981,401677554
20493,96876,DS,13,0,1,66,61,8/23/2009 21:57,A,1,71.11799622,-154.927002,401677554
20493,96876,DS,5,0,0,76,61,8/23/2009 22:54,L,,,,
20493,96876,DS,7,0,0,81,61,8/23/2009 23:07,M,1,71.10900116,-154.8679962,401677540
20493,96876,DS,11,0,0,61,61,8/23/2009 23:25,P,1,71.11299896,-154.9479981,401677546
20493,96876,DS,7,0,0,61,61,8/23/2009 23:23,K,,,,
20493,96876,DS,8,0,0,69,61,8/23/2009 23:32,N,1,71.1269989,-154.8880005,401677546
20493,96876,DS,8,0,0,78,61,8/23/2009 23:36,A,2,71.12000275,-154.9320068,401677550
20493,96876,DS,5,0,0,61,61,8/24/2009 20:03,N,1,71.13300323,-154.8970032,401677559
20493,96876,DS,1,0,0,,,8/24/2009 20:02,A,,,,
20493,96876,DS,11,0,0,61,61,8/24/2009 20:57,M,,,,
20493,96876,DS,10,0,0,61,61,8/24/2009 21:03,L,2,71.11499786,-154.9259949,401677565
20493,96876,DS,8,0,0,78,61,8/24/2009 21:23,K,2,71.11599731,-154.9309998,401677563
20493,96876,DS,11,0,1,67,61,8/24/2009 21:34,P,2,71.11699677,-154.9329987,401677565
20493,96876,DS,10,0,0,81,61,8/24/2009 21:31,A,,,,
20493,96876,DS,11,0,0,67,61,8/24/2009 21:40,N,2,71.1230011,-154.9049988,401677565
20493,96876,DS,8,0,0,61,61,8/24/2009 22:44,M,2,71.11699677,-154.9279938,401677561
20493,96876,DS,9,0,1,68,61,8/24/2009 22:45,L,2,71.1190033,-154.9340057,401677560
20493,96876,DS,8,0,0,61,61,8/24/2009 23:03,K,2,71.11799622,-154.927002,401677562
20493,96876,DS,8,0,0,61,61,8/24/2009 23:14,P,3,71.11799622,-154.9400024,401677561
20493,96876,DS,6,0,0,73,61,8/24/2009 23:16,A,2,71.1210022,-154.9320068,401677562
20493,96876,DS,9,0,0,91,61,8/24/2009 23:19,N,3,71.12000275,-154.9210053,401677561
20493,96876,DS,9,0,0,83,61,8/25/2009 20:38,M,1,71.11199951,-154.9779968,401677556
20493,96876,DS,10,0,0,61,61,8/25/2009 20:53,L,2,71.11199951,-154.9519959,401677557
20493,96876,DS,10,0,0,67,61,8/25/2009 21:00,K,1,71.14199829,-154.9120026,401677557
20493,96876,DS,10,0,0,61,61,8/25/2009 21:14,A,0,71.11100006,-154.9219971,401677561
20493,96876,DS,11,0,0,61,61,8/25/2009 21:22,P,1,71.1230011,-154.9120026,401677562
20493,96876,DS,11,0,0,73,61,8/25/2009 21:29,N,1,71.11399841,-154.951004,401677562
20493,96876,DS,10,2,0,,,8/25/2009 22:19,M,2,71.1190033,-154.9340057,401677569
20493,96876,DS,7,0,0,81,61,8/25/2009 22:33,L,0,71.13500214,-154.951004,401677556
20493,96876,DS,10,0,0,61,61,8/25/2009 22:34,K,,,,
20493,96876,DS,11,2,0,,,8/25/2009 22:54,A,2,71.11100006,-154.9019928,401677561
20493,96876,DS,9,0,0,68,61,8/25/2009 23:04,P,1,71.11799622,-154.9389954,401677562
20493,96876,DS,10,0,0,61,61,8/25/2009 23:06,N,,,,
20493,96876,DS,6,0,0,61,61,8/25/2009 23:57,M,1,71.12200165,-154.9980011,401677553
20493,96876,DS,8,0,0,78,61,8/26/2009 20:17,M,3,71.11799622,-154.9230042,401677567
20493,96876,DS,5,2,0,,,8/26/2009 20:36,K,2,71.11699677,-154.9210053,401677568
20493,96876,DS,6,1,0,,,8/26/2009 20:42,L,3,71.1190033,-154.9389954,401677565
20493,96876,DS,11,2,0,,,8/26/2009 20:55,A,3,71.11799622,-154.9259949,401677566
20493,96876,DS,12,0,0,61,61,8/26/2009 21:10,P,2,71.11599731,-154.927002,401677565
20493,96876,DS,12,0,0,72,61,8/26/2009 21:18,N,1,71.11699677,-154.9400024,401677565
20493,96876,DS,11,0,0,61,61,8/26/2009 21:55,M,1,71.125,-154.9470062,401677556
20493,96876,DS,8,0,0,69,61,8/26/2009 22:16,K,1,71.13700104,-154.9340057,401677546
20493,96876,DS,9,0,0,61,61,8/26/2009 22:20,L,2,71.10900116,-154.8970032,401677549
20493,96876,DS,10,0,0,67,61,8/26/2009 22:34,A,2,71.12599945,-154.9389954,401677546
20493,96876,DS,12,9,0,,,8/26/2009 22:50,P,2,71.1190033,-154.9279938,401677543
20493,96876,DS,12,2,0,,,8/26/2009 22:56,N,,,,
20493,96876,DS,9,0,0,68,61,8/26/2009 23:36,M,2,71.11499786,-154.9299927,401677557
20493,96876,DS,8,0,0,61,61,8/26/2009 23:54,K,2,71.1190033,-154.9179993,401677547
20493,96876,DS,2,0,0,61,61,8/26/2009 23:58,L,B,71.02700043,-155.1320038,401677566
20493,96876,DS,1,0,0,,,8/27/2009 20:28,L,,,,
20493,96876,DS,1,0,0,,,8/27/2009 20:38,A,,,,
20493,96876,DS,1,0,1,,,8/27/2009 21:05,P,,,,
20493,96876,DS,1,0,0,,,8/27/2009 21:11,N,,,,
20493,96876,DS,1,0,0,,,8/27/2009 21:32,M,,,,
20493,96876,DS,1,0,0,,,8/27/2009 22:09,L,,,,
20493,96876,DS,2,0,0,61,61,8/27/2009 22:45,P,B,70.96900177,-154.0200043,401677566
20493,96876,DS,1,0,0,,,8/27/2009 22:48,N,,,,
20493,96876,DS,1,0,0,,,8/27/2009 23:12,M,,,,
20493,96876,DS,2,0,0,61,61,8/27/2009 23:54,A,B,70.97599792,-153.8549957,401677566
20493,96876,DS,2,0,1,61,61,8/28/2009 20:13,A,B,70.8239975,-152.5980072,401677538
20493,96876,DS,1,0,0,,,8/28/2009 20:53,P,,,,
20493,96876,DS,3,0,0,152,61,8/28/2009 20:53,N,,,,
20493,96876,DS,2,0,0,61,61,8/28/2009 21:09,M,,,,
20493,96876,DS,11,0,0,61,61,8/28/2009 21:52,A,0,70.76399994,-152.6190033,401677560
20493,96876,DS,5,0,0,91,61,8/28/2009 21:55,L,1,70.80400085,-152.6880035,401677567
20493,96876,DS,9,0,0,68,61,8/28/2009 22:26,P,,,,
20493,96876,DS,9,1,0,,,8/28/2009 22:37,N,1,70.78299713,-152.720993,401677539
20493,96876,DS,5,1,0,,,8/28/2009 22:49,M,3,70.79100037,-152.6629944,401677528
20493,96876,DS,7,0,0,61,61,8/28/2009 23:06,K,0,70.7990036,-152.7310028,401677534
20493,96876,DS,7,0,0,71,61,8/28/2009 23:32,A,1,70.78099823,-152.6519928,401677564
20493,96876,DS,8,0,0,69,61,8/28/2009 23:37,L,1,70.79000092,-152.6849976,401677565
20493,96876,DS,1,0,0,,,8/29/2009 20:48,N,,,,
20493,96876,DS,2,1,0,,,8/29/2009 20:49,M,B,70.44100189,-150.7920075,401677571
20493,96876,DS,2,1,0,,,8/29/2009 21:03,K,B,70.77600098,-152.6459961,401677571
20493,96876,DS,14,0,0,61,61,8/29/2009 21:26,A,,,,
20493,96876,DS,10,0,0,67,61,8/29/2009 21:44,L,2,70.78600311,-152.6710053,401677546
20493,96876,DS,11,1,0,,,8/29/2009 22:16,P,,,,
20493,96876,DS,10,1,1,,,8/29/2009 22:21,M,,,,
20493,96876,DS,12,0,0,66,61,8/29/2009 22:27,N,1,70.78900146,-152.6750031,401677570
20493,96876,DS,10,1,0,,,8/29/2009 22:42,K,2,70.79499817,-152.6660004,401677569
20493,96876,DS,11,2,0,,,8/29/2009 23:11,A,1,70.77999878,-152.6390076,401677561
20493,96876,DS,10,0,0,74,61,8/29/2009 23:24,L,2,70.79199982,-152.6660004,401677569
20493,96876,DS,3,0,0,61,61,8/29/2009 23:58,P,A,70.68900299,-153.0839996,401677545
20493,96876,DS,1,0,0,,,8/29/2009 23:59,M,,,,
20493,96876,DS,6,0,0,73,61,8/30/2009 20:22,M,2,70.56800079,-151.5579987,401677562
20493,96876,DS,6,0,0,61,61,8/30/2009 20:33,P,1,70.56800079,-151.5820007,401677558
20493,96876,DS,8,0,0,61,61,8/30/2009 20:36,N,2,70.56999969,-151.5359955,401677562
20493,96876,DS,6,0,0,73,61,8/30/2009 20:40,K,2,70.56700134,-151.5579987,401677559
20493,96876,DS,9,0,1,61,61,8/30/2009 21:07,A,,,,
20493,96876,DS,6,0,0,73,61,8/30/2009 21:34,L,3,70.5719986,-151.5599976,401677566
20493,96876,DS,10,0,0,74,61,8/30/2009 22:04,M,2,70.57099915,-151.5579987,401677559
20493,96876,DS,10,0,0,61,61,8/30/2009 22:10,P,0,70.60700226,-151.348999,401677559
20493,96876,DS,11,0,1,61,61,8/30/2009 22:17,N,1,70.54599762,-151.6790009,401677558
20493,96876,DS,5,0,0,61,61,8/30/2009 22:20,K,3,70.56999969,-151.5249939,401677559
20493,96876,DS,8,0,0,69,61,8/30/2009 22:52,A,1,70.54299927,-151.4609985,401677552
20493,96876,DS,8,0,0,87,61,8/30/2009 23:14,L,1,70.56400299,-151.5269928,401677554
20493,96876,DS,9,0,1,61,61,8/30/2009 23:42,M,1,70.54199982,-151.4730072,401677554
20493,96876,DS,12,0,0,61,61,8/30/2009 23:52,P,2,70.54199982,-151.5099945,401677563
20493,96876,DS,8,0,0,61,61,8/30/2009 23:56,N,1,70.54599762,-151.3699951,401677568
20493,96876,DS,5,0,0,76,61,8/30/2009 23:57,K,1,70.52600098,-151.526001,401677566
20493,96876,DS,1,0,0,,,8/31/2009 20:45,A,,,,
20493,96876,DS,1,0,0,,,8/31/2009 22:02,P,,,,
20493,96876,DS,1,0,0,,,8/31/2009 22:07,N,,,,
20493,96876,DS,3,0,0,91,61,8/31/2009 22:32,A,A,70.46900177,-150.0919952,401677565
20493,96876,DS,1,0,0,,,8/31/2009 23:04,L,,,,
20493,96876,DS,3,0,0,91,61,8/31/2009 23:35,K,,,,
20493,96876,DS,7,0,0,101,61,8/31/2009 23:44,P,1,70.46399689,-150.0930023,401677560
20493,96876,DS,9,0,0,76,61,8/31/2009 23:49,N,2,70.44599915,-150.0659943,401677562
20493,96876,DS,8,1,0,,,9/1/2009 20:16,N,3,70.52100372,-149.220993,401677563
20493,96876,DS,11,0,0,79,61,9/1/2009 20:30,A,1,70.52300262,-149.1620026,401677555
20493,96876,DS,6,0,0,73,61,9/1/2009 21:08,L,2,70.53199768,-149.1950073,401677562
20493,96876,DS,12,0,0,66,61,9/1/2009 21:16,M,2,70.53500366,-149.2380066,401677553
20493,96876,DS,7,0,0,61,61,9/1/2009 21:32,K,2,70.52799988,-149.2039948,401677540
20493,96876,DS,11,0,0,61,61,9/1/2009 21:52,N,,,,
20493,96876,DS,13,1,0,,,9/1/2009 22:09,A,1,70.53099823,-149.220993,401677546
20493,96876,DS,8,0,0,69,61,9/1/2009 22:50,L,3,70.52100372,-149.2109985,401677533
20493,96876,DS,8,2,0,,,9/1/2009 22:56,M,2,70.52500153,-149.2189941,401677532
20493,96876,DS,8,0,0,61,61,9/1/2009 23:10,K,2,70.53099823,-149.1869965,401677533
20493,96876,DS,11,0,1,61,61,9/1/2009 23:37,N,2,70.51899719,-149.1840057,401677556
20493,96876,DS,7,0,0,81,61,9/1/2009 23:49,A,2,70.51699829,-149.2140045,401677556
20493,96876,DS,9,0,0,68,61,9/2/2009 20:48,M,,,,
20493,96876,DS,9,0,0,61,61,9/2/2009 20:55,L,,,,
20493,96876,DS,6,0,0,73,61,9/2/2009 21:08,K,1,70.21600342,-147.7590027,401677524
20493,96876,DS,9,0,0,61,61,9/2/2009 21:41,N,,,,
20493,96876,DS,10,2,0,,,9/2/2009 21:51,A,2,70.20400238,-147.6970062,401677533
20493,96876,DS,9,0,0,99,61,9/2/2009 22:32,M,1,70.18900299,-147.6710053,401677542
20493,96876,DS,10,0,0,61,61,9/2/2009 22:38,L,0,70.24299622,-147.7330017,401677531
20493,96876,DS,8,0,0,78,61,9/2/2009 22:45,K,0,70.20400238,-147.6080017,401677511
20493,96876,DS,9,0,0,68,61,9/2/2009 23:26,N,1,70.20500183,-147.7779999,401677520
20493,96876,DS,10,0,0,61,61,9/2/2009 23:29,A,0,70.23200226,-147.7189941,401677521
20493,96876,DS,1,0,0,,,9/3/2009 20:24,M,,,,
20493,96876,DS,1,0,1,,,9/24/2009 20:41,M,,,,
20493,96876,DS,3,0,0,61,61,9/24/2009 20:54,A,,,,
20493,96876,DS,1,0,0,,,9/25/2009 20:33,A,,,,
20493,96876,DS,1,0,0,,,9/26/2009 20:12,A,,,,
20493,96876,DS,1,0,0,,,9/26/2009 21:34,M,,,,
20493,96876,DS,1,0,0,,,9/26/2009 21:52,A,,,,
20493,96876,DS,1,0,0,,,10/3/2009 20:33,M,,,,
20493,96876,DS,2,1,0,,,10/3/2009 21:10,A,,,,
20493,96876,DS,2,0,0,61,61,10/3/2009 23:04,P,,,,
20493,96876,DS,1,0,0,,,10/6/2009 21:04,M,,,,
20493,96876,DS,1,0,0,,,10/7/2009 20:40,M,,,,
20493,96876,DS,4,2,0,,,10/7/2009 21:26,A,,,,
20493,96876,DS,2,1,0,,,10/7/2009 22:17,N,B,70.15799713,-146.9309998,401677550
20493,96876,DS,2,1,0,,,10/7/2009 22:23,P,B,70.15699768,-146.9400024,401677550
20493,96876,DS,1,0,0,,,10/7/2009 23:07,A,,,,
20493,96876,DS,1,0,0,,,10/8/2009 20:16,M,,,,
20493,96876,DS,4,2,1,,,10/8/2009 21:06,A,0,70.14600372,-146.8930054,401677547
20493,96876,DS,1,0,0,,,10/8/2009 22:07,N,,,,
20493,96876,DS,2,0,1,61,61,10/8/2009 22:13,P,B,70.15499878,-146.9429932,401677550
20493,96876,DS,1,0,0,,,10/8/2009 23:54,P,,,,
20493,96876,DS,3,2,0,,,10/9/2009 20:45,A,A,70.15200043,-146.9100037,401677551
20493,96876,DS,2,0,1,61,61,10/9/2009 21:32,M,,,,
20493,96876,DS,1,0,0,,,10/9/2009 21:55,N,,,,
20493,96876,DS,2,0,0,183,183,10/9/2009 22:02,P,,,,
20493,96876,DS,2,0,0,61,61,10/9/2009 22:24,A,,,,
20493,96876,DS,1,0,1,,,10/9/2009 23:46,P,,,,
20493,96876,DS,1,0,0,,,10/10/2009 22:05,A,,,,
20493,96876,DS,3,0,0,61,61,10/23/2009 20:55,A,,,,
20493,96876,DS,1,0,0,,,10/23/2009 22:51,N,,,,
20493,96876,DS,4,1,0,,,10/24/2009 20:35,A,1,70.15699768,-146.9459992,401677551
20493,96876,DS,3,2,0,,,10/24/2009 20:45,M,,,,
20493,96876,DS,1,0,0,,,10/24/2009 21:11,P,,,,
20493,96876,DS,3,1,0,,,10/24/2009 22:14,A,A,70.15499878,-146.9440002,401677551
20493,96876,DS,3,1,0,,,10/24/2009 22:40,N,A,70.15699768,-146.9450073,401677551
20493,96876,DS,1,0,0,,,10/24/2009 22:50,P,,,,
20493,96876,DS,1,0,0,,,10/25/2009 20:13,A,,,,
20493,96876,DS,1,0,0,,,10/25/2009 20:20,M,,,,
20493,96876,DS,1,0,0,,,10/25/2009 21:01,P,,,,
20493,96876,DS,3,1,0,,,10/25/2009 21:53,A,A,70.15699768,-146.9459992,401677546
20493,96876,DS,3,2,0,,,10/25/2009 22:29,N,A,70.15799713,-146.9490051,401677546
20493,96876,DS,3,1,0,,,10/25/2009 22:41,P,A,70.15899658,-146.9450073,401677546
20493,96876,DS,3,2,0,,,10/26/2009 21:34,A,A,70.15599823,-146.9420013,401677545
20493,96876,DS,1,0,0,,,10/26/2009 21:37,M,,,,
20493,96876,DS,1,0,0,,,10/26/2009 22:18,N,,,,
20493,96876,DS,1,0,0,,,10/26/2009 22:31,P,,,,
20493,96876,DS,2,0,0,61,61,10/27/2009 21:14,A,B,70.19100189,-147.1289978,401677546
20493,96876,DS,1,0,0,,,10/27/2009 21:14,M,,,,
